crime_id,month,category,lat,lon,street,outcome,is_atmosphere,district
136690870,2026-07,anti-social-behaviour,50.830924,-0.120301,On or near Cromwell Street,,True,other
136690868,2026-07,anti-social-behaviour,50.829094,-0.130627,On or near Lewes Street,,True,other
136692894,2026-07,anti-social-behaviour,50.823331,-0.140355,On or near Bond Street,,True,the_lanes
136690867,2026-07,anti-social-behaviour,50.820597,-0.132457,On or near St James's Street,,True,kemptown
136692906,2026-07,anti-social-behaviour,50.827937,-0.121301,On or near Freshfield Street,,True,other
136693025,2026-07,anti-social-behaviour,50.83906,-0.149346,On or near Grange Close,,True,other
136693034,2026-07,anti-social-behaviour,50.825859,-0.136421,On or near Blenheim Place,,True,north_laine
136690866,2026-07,anti-social-behaviour,50.833367,-0.132941,On or near Canterbury Drive,,True,other
136690865,2026-07,anti-social-behaviour,50.828587,-0.135503,On or near York Place,,True,other
136690767,2026-07,anti-social-behaviour,50.816676,-0.107883,On or near Supermarket,,True,other
136690765,2026-07,anti-social-behaviour,50.821033,-0.114252,On or near Donald Hall Road,,True,other
136690758,2026-07,anti-social-behaviour,50.820136,-0.135087,On or near Nightclub,,True,kemptown
136690755,2026-07,anti-social-behaviour,50.821756,-0.138259,On or near Theatre/concert Hall,,True,the_lanes
136690753,2026-07,anti-social-behaviour,50.821071,-0.14523,On or near Nightclub,,True,the_lanes
136690751,2026-07,anti-social-behaviour,50.822486,-0.147673,On or near Cannon Place,,True,other
136690661,2026-07,anti-social-behaviour,50.813629,-0.101363,On or near Shopping Area,,True,other
136690660,2026-07,anti-social-behaviour,50.82022,-0.102969,On or near Wadhurst Rise,,True,other
136690659,2026-07,anti-social-behaviour,50.812654,-0.10224,On or near Palm Drive,,True,other
136690657,2026-07,anti-social-behaviour,50.824805,-0.110082,On or near Manor Hill,,True,other
136690648,2026-07,anti-social-behaviour,50.833161,-0.139766,On or near Parking Area,,True,other
136690645,2026-07,anti-social-behaviour,50.821071,-0.14523,On or near Nightclub,,True,the_lanes
136690640,2026-07,anti-social-behaviour,50.829845,-0.148958,On or near Vernon Terrace,,True,other
136690637,2026-07,anti-social-behaviour,50.82447,-0.157732,On or near Brunswick Street East,,True,other
136690519,2026-07,anti-social-behaviour,50.82022,-0.102969,On or near Wadhurst Rise,,True,other
136690518,2026-07,anti-social-behaviour,50.813021,-0.107108,On or near Parking Area,,True,seafront
136690516,2026-07,anti-social-behaviour,50.838893,-0.120918,On or near Ewhurst Road,,True,other
136690515,2026-07,anti-social-behaviour,50.816872,-0.122796,On or near Sports/recreation Area,,True,kemptown
136691301,2026-07,anti-social-behaviour,50.828655,-0.1522,On or near Windlesham Road,,True,other
136690514,2026-07,anti-social-behaviour,50.823377,-0.125247,On or near South Avenue,,True,kemptown
136690395,2026-07,anti-social-behaviour,50.818746,-0.104094,On or near Marlow Road,,True,other
136690392,2026-07,anti-social-behaviour,50.817375,-0.115521,On or near Chesham Street,,True,other
136690388,2026-07,anti-social-behaviour,50.829003,-0.125547,On or near Beaufort Terrace,,True,other
136690379,2026-07,anti-social-behaviour,50.829126,-0.138251,On or near Parking Area,,True,north_laine
136690378,2026-07,anti-social-behaviour,50.820024,-0.139905,On or near Nightclub,,True,the_lanes
136690376,2026-07,anti-social-behaviour,50.832036,-0.140833,On or near Further/higher Educational Building,,True,other
136690374,2026-07,anti-social-behaviour,50.826115,-0.142346,On or near Queen's Road,,True,north_laine
136690373,2026-07,anti-social-behaviour,50.823167,-0.142449,On or near Nightclub,,True,the_lanes
136690372,2026-07,anti-social-behaviour,50.821487,-0.143126,On or near Middle Street,,True,the_lanes
136690369,2026-07,anti-social-behaviour,50.821071,-0.14523,On or near Nightclub,,True,the_lanes
136690368,2026-07,anti-social-behaviour,50.824108,-0.145607,On or near Shopping Area,,True,other
136690365,2026-07,anti-social-behaviour,50.826683,-0.165724,On or near Queen's Place,,True,hove
136690363,2026-07,anti-social-behaviour,50.824589,-0.174993,On or near Medina Terrace,,True,seafront
136690216,2026-07,anti-social-behaviour,50.830451,-0.102185,On or near Swanborough Drive,,True,other
136690214,2026-07,anti-social-behaviour,50.812654,-0.10224,On or near Palm Drive,,True,other
136690213,2026-07,anti-social-behaviour,50.812957,-0.105946,On or near Parking Area,,True,seafront
136690211,2026-07,anti-social-behaviour,50.816295,-0.111604,On or near Lewes Crescent,,True,other
136690206,2026-07,anti-social-behaviour,50.820591,-0.116996,On or near Turton Close,,True,other
136690205,2026-07,anti-social-behaviour,50.818794,-0.117636,On or near Hospital,,True,other
136690204,2026-07,anti-social-behaviour,50.818794,-0.117636,On or near Hospital,,True,other
136690202,2026-07,anti-social-behaviour,50.818614,-0.128234,On or near Charlotte Street,,True,kemptown
136690200,2026-07,anti-social-behaviour,50.827036,-0.13636,On or near St George's Mews,,True,north_laine
136690198,2026-07,anti-social-behaviour,50.826666,-0.136844,On or near Gloucester Passage,,True,north_laine
136690197,2026-07,anti-social-behaviour,50.821927,-0.138551,On or near Pavilion Buildings,,True,the_lanes
136690196,2026-07,anti-social-behaviour,50.829615,-0.137337,On or near Belmont Street,,True,other
136690194,2026-07,anti-social-behaviour,50.828424,-0.141616,On or near Junction Road,,True,north_laine
136690193,2026-07,anti-social-behaviour,50.823118,-0.141074,On or near North Street,,True,the_lanes
136690065,2026-07,anti-social-behaviour,50.832203,-0.115364,On or near St Helen's Road,,True,other
136690064,2026-07,anti-social-behaviour,50.823498,-0.119321,On or near Hendon Street,,True,kemptown
136690061,2026-07,anti-social-behaviour,50.825923,-0.133153,On or near Ashton Rise,,True,other
136690060,2026-07,anti-social-behaviour,50.820624,-0.134699,On or near Broad Street,,True,kemptown
136690059,2026-07,anti-social-behaviour,50.831208,-0.1352,On or near Francis Street,,True,other
136690056,2026-07,anti-social-behaviour,50.825869,-0.140425,On or near Foundry Street,,True,north_laine
136690055,2026-07,anti-social-behaviour,50.823208,-0.14391,On or near Cranbourne Sreet,,True,the_lanes
136690053,2026-07,anti-social-behaviour,50.825537,-0.144471,On or near Mount Zion Place,,True,other
136690052,2026-07,anti-social-behaviour,50.823716,-0.147581,On or near Clarence Square,,True,other
136690051,2026-07,anti-social-behaviour,50.831152,-0.146932,On or near Chatham Place,,True,other
136690048,2026-07,anti-social-behaviour,50.824224,-0.150671,On or near Stone Street,,True,other
136690047,2026-07,anti-social-behaviour,50.822094,-0.150215,On or near Regency Square,,True,other
136690046,2026-07,anti-social-behaviour,50.823106,-0.151638,On or near Little Preston Street,,True,other
136690045,2026-07,anti-social-behaviour,50.822047,-0.152901,On or near Cavendish Place,,True,seafront
136690044,2026-07,anti-social-behaviour,50.828655,-0.1522,On or near Windlesham Road,,True,other
136689926,2026-07,anti-social-behaviour,50.84104,-0.122725,On or near Shopping Area,,True,other
136689431,2026-07,anti-social-behaviour,50.823331,-0.140355,On or near Bond Street,,True,the_lanes
136689435,2026-07,anti-social-behaviour,50.820136,-0.135087,On or near Nightclub,,True,kemptown
136689440,2026-07,anti-social-behaviour,50.829094,-0.130627,On or near Lewes Street,,True,other
136689441,2026-07,anti-social-behaviour,50.841613,-0.130666,On or near Roedale Road,,True,other
136689447,2026-07,anti-social-behaviour,50.837791,-0.116659,On or near Ladysmith Road,,True,other
136689562,2026-07,anti-social-behaviour,50.837623,-0.177453,On or near A2023,,True,hove
136689570,2026-07,anti-social-behaviour,50.824224,-0.150671,On or near Stone Street,,True,other
136689655,2026-07,anti-social-behaviour,50.835769,-0.177937,On or near Sheridan Terrace,,True,hove
136689783,2026-07,anti-social-behaviour,50.84072,-0.151382,On or near Rookery Close,,True,other
136689921,2026-07,anti-social-behaviour,50.832932,-0.135018,On or near Viaduct Road,,True,other
136689928,2026-07,anti-social-behaviour,50.82395,-0.10668,On or near Lower Chalvington Place,,True,other
136690041,2026-07,anti-social-behaviour,50.825575,-0.163326,On or near Palmeira Square,,True,hove
136690054,2026-07,anti-social-behaviour,50.835478,-0.143523,On or near Parkmore Terrace,,True,other
136690058,2026-07,anti-social-behaviour,50.823307,-0.136026,On or near Nightclub,,True,the_lanes
136690190,2026-07,anti-social-behaviour,50.82486,-0.147678,On or near Marlborough Street,,True,other
136690191,2026-07,anti-social-behaviour,50.823878,-0.14421,On or near Queen Square,,True,other
136690215,2026-07,anti-social-behaviour,50.812654,-0.10224,On or near Palm Drive,,True,other
136690364,2026-07,anti-social-behaviour,50.82467,-0.171,On or near King's Gardens,,True,seafront
136690370,2026-07,anti-social-behaviour,50.823208,-0.14391,On or near Cranbourne Sreet,,True,the_lanes
136690383,2026-07,anti-social-behaviour,50.82113,-0.135431,On or near Supermarket,,True,kemptown
136690386,2026-07,anti-social-behaviour,50.832636,-0.129988,On or near Park Crescent Place,,True,other
136690389,2026-07,anti-social-behaviour,50.835451,-0.124422,On or near Theatre/concert Hall,,True,other
136690391,2026-07,anti-social-behaviour,50.832203,-0.115364,On or near St Helen's Road,,True,other
136690393,2026-07,anti-social-behaviour,50.816295,-0.111604,On or near Lewes Crescent,,True,other
136690510,2026-07,anti-social-behaviour,50.824298,-0.145173,On or near Regent Row,,True,other
136690644,2026-07,anti-social-behaviour,50.821071,-0.14523,On or near Nightclub,,True,the_lanes
136690655,2026-07,anti-social-behaviour,50.817408,-0.116428,On or near Eaton Place,,True,other
136690754,2026-07,anti-social-behaviour,50.822745,-0.142523,On or near Duke Street,,True,the_lanes
136690756,2026-07,anti-social-behaviour,50.82012,-0.13638,On or near Nightclub,,True,the_lanes
136690843,2026-07,anti-social-behaviour,50.838605,-0.187982,On or near Old Shoreham Road,,True,hove
136690855,2026-07,anti-social-behaviour,50.824224,-0.150671,On or near Stone Street,,True,other
136690862,2026-07,anti-social-behaviour,50.828304,-0.138624,On or near Trafalgar Street,,True,north_laine
136690869,2026-07,anti-social-behaviour,50.820492,-0.127009,On or near Essex Street,,True,kemptown
136690995,2026-07,anti-social-behaviour,50.834908,-0.169989,On or near Petrol Station,,True,hove
136691001,2026-07,anti-social-behaviour,50.828655,-0.1522,On or near Windlesham Road,,True,other
136691128,2026-07,anti-social-behaviour,50.827377,-0.166231,On or near Nightclub,,True,hove
136691131,2026-07,anti-social-behaviour,50.825233,-0.158156,On or near Donkey Mews,,True,other
136691133,2026-07,anti-social-behaviour,50.828197,-0.156251,On or near Furze Hill,,True,other
136691152,2026-07,anti-social-behaviour,50.832636,-0.129988,On or near Park Crescent Place,,True,other
136691290,2026-07,anti-social-behaviour,50.828207,-0.193638,On or near Welbeck Avenue,,True,hove
136691308,2026-07,anti-social-behaviour,50.823878,-0.14421,On or near Queen Square,,True,other
136691436,2026-07,anti-social-behaviour,50.831525,-0.185501,On or near Modena Road,,True,hove
136691437,2026-07,anti-social-behaviour,50.832559,-0.174512,On or near Goldstone Road,,True,hove
136691438,2026-07,anti-social-behaviour,50.828836,-0.167089,On or near Wilbury Grove,,True,hove
136691453,2026-07,anti-social-behaviour,50.825342,-0.148596,On or near Dean Street,,True,other
136691456,2026-07,anti-social-behaviour,50.826115,-0.142346,On or near Queen's Road,,True,north_laine
136691459,2026-07,anti-social-behaviour,50.822592,-0.139121,On or near Prince's Place,,True,the_lanes
136691589,2026-07,anti-social-behaviour,50.828697,-0.194557,On or near Wish Road,,True,hove
136691602,2026-07,anti-social-behaviour,50.825418,-0.153392,On or near Temple Street,,True,other
136691605,2026-07,anti-social-behaviour,50.821071,-0.14523,On or near Nightclub,,True,the_lanes
136691622,2026-07,anti-social-behaviour,50.818614,-0.128234,On or near Charlotte Street,,True,kemptown
136691751,2026-07,anti-social-behaviour,50.823643,-0.150353,On or near Parking Area,,True,other
136691757,2026-07,anti-social-behaviour,50.825869,-0.140425,On or near Foundry Street,,True,north_laine
136691305,2026-07,anti-social-behaviour,50.823104,-0.148117,On or near Russell Square,,True,other
136690874,2026-07,anti-social-behaviour,50.821105,-0.107633,On or near Manor Way,,True,other
136690858,2026-07,anti-social-behaviour,50.825332,-0.147929,On or near Upper North Street,,True,other
136690857,2026-07,anti-social-behaviour,50.822486,-0.147673,On or near Cannon Place,,True,other
136690854,2026-07,anti-social-behaviour,50.82359,-0.15098,On or near Regency Mews,,True,other
136690846,2026-07,anti-social-behaviour,50.827559,-0.185541,On or near Sackville Gardens,,True,seafront
136690763,2026-07,anti-social-behaviour,50.81775,-0.118672,On or near Eastern Terrace Mews,,True,kemptown
136690761,2026-07,anti-social-behaviour,50.837463,-0.12481,On or near Petrol Station,,True,other
136690759,2026-07,anti-social-behaviour,50.828896,-0.132864,On or near Tamplin Terrace,,True,other
136690745,2026-07,anti-social-behaviour,50.824451,-0.156483,On or near Ivy Place,,True,other
136690744,2026-07,anti-social-behaviour,50.824159,-0.161905,On or near Brunswick Mews,,True,other
136690653,2026-07,anti-social-behaviour,50.816991,-0.118503,On or near Eastern Terrace,,True,kemptown
136690651,2026-07,anti-social-behaviour,50.833367,-0.132941,On or near Canterbury Drive,,True,other
136690649,2026-07,anti-social-behaviour,50.835733,-0.139749,On or near Beaconsfield Road,,True,other
136690513,2026-07,anti-social-behaviour,50.820502,-0.132134,On or near Wentworth Street,,True,kemptown
136690511,2026-07,anti-social-behaviour,50.822232,-0.144176,On or near Boyce's Street,,True,the_lanes
136690509,2026-07,anti-social-behaviour,50.828115,-0.144837,On or near Alfred Road,,True,other
136690508,2026-07,anti-social-behaviour,50.821071,-0.14523,On or near Nightclub,,True,the_lanes
136692907,2026-07,anti-social-behaviour,50.828531,-0.120255,On or near Stonehurst Court,,True,other
136690507,2026-07,anti-social-behaviour,50.822174,-0.149573,On or near Queensbury Mews,,True,other
136690506,2026-07,anti-social-behaviour,50.82364,-0.149033,On or near Castle Street,,True,other
136690505,2026-07,anti-social-behaviour,50.824224,-0.150671,On or near Stone Street,,True,other
136690504,2026-07,anti-social-behaviour,50.824224,-0.150671,On or near Stone Street,,True,other
136690503,2026-07,anti-social-behaviour,50.824224,-0.150671,On or near Stone Street,,True,other
136690502,2026-07,anti-social-behaviour,50.823296,-0.151133,On or near Preston Street,,True,other
136690500,2026-07,anti-social-behaviour,50.829978,-0.16595,On or near Wilbury Road,,True,hove
136690499,2026-07,anti-social-behaviour,50.83541,-0.173989,On or near Bus/coach Station,,True,hove
136690498,2026-07,anti-social-behaviour,50.826874,-0.175642,On or near Seafield Road,,True,hove
136690385,2026-07,anti-social-behaviour,50.820597,-0.132457,On or near St James's Street,,True,kemptown
136690382,2026-07,anti-social-behaviour,50.82113,-0.135431,On or near Supermarket,,True,kemptown
136690381,2026-07,anti-social-behaviour,50.827036,-0.13636,On or near St George's Mews,,True,north_laine
136691138,2026-07,anti-social-behaviour,50.822094,-0.150215,On or near Regency Square,,True,other
136690380,2026-07,anti-social-behaviour,50.829126,-0.138251,On or near Parking Area,,True,north_laine
