text_id,source,created_utc,text,district,place_id,place_name,lat,lon,category,sentiment_label,sentiment_score,topic
demo_000592,demo,2023-01-31 09:35:00+00:00,"To be fair, The Lanes looked properly clean this week, someone's clearly been on it although The Lanes smells of stale beer and worse by Sunday morning.",the_lanes,node/1274328349,The Actors Theatre,50.8222872,-0.1360077,culture,neu,0.7024773359298706,cleanliness
demo_005819,demo,2023-01-31 12:49:00+00:00,"Seafront is much like it always was, familiar in a comfortable way. Also, Seafront is about as clean as any city centre, which isn't saying much.",seafront,way/1364997094,Hove Plinth,50.8237689,-0.1694789,culture,neu,0.7549586296081543,cleanliness
demo_001160,demo,2023-01-31 20:31:00+00:00,Quick update for anyone asking: had brunch at Lucky's Vintage Clothing and the portions were generous and properly tasty.,the_lanes,node/13689282563,Lucky's Vintage Clothing,50.8218207,-0.1395665,shopping,pos,0.999835729598999,food
demo_005796,demo,2023-02-01 15:04:00+00:00,"Not sure if it's just me but went to Green Gym Group for lunch, food was fine, nothing remarkable either way.",kemptown,node/9907571808,Green Gym Group,50.8206704,-0.1324573,outdoor,neu,-0.9459367990493774,food
demo_008284,demo,2023-02-01 20:27:00+00:00,"Went last weekend and standard menu at Gratitude Tree1 Grocer, does the job if you're hungry.",hove,node/8669463682,Gratitude Tree1 Grocer,50.8308649,-0.1881536,shopping,neu,0.9433196783065796,food
demo_002622,demo,2023-02-02 06:54:00+00:00,"The Lanes was absolutely rammed, couldn't move for tourists. Barbour felt soulless and corporate, could be anywhere in the country.",the_lanes,node/4574887837,Barbour,50.8202284,-0.1393798,shopping,neg,-0.9959447979927064,crowds
demo_003261,demo,2023-02-02 09:02:00+00:00,"First time visiting and genuinely lovely service at Chilli, they went out of their way to help. busy but manageable in The Lanes, nice to see the place alive again.",the_lanes,node/13684565739,Chilli,50.8210724,-0.1408837,food,pos,0.999769389629364,service
demo_000360,demo,2023-02-03 01:21:00+00:00,"First time visiting and the atmosphere in Seafront has really gone downhill in the last couple of years. Also, woken at 4am by seagulls again, the noise in Seafront is relentless.",seafront,way/139322753,Horror Hotel,50.8153809,-0.1376258,culture,neu,-0.9918240904808044,noise
demo_005485,demo,2023-02-03 08:26:00+00:00,"Seafront smells of stale beer and worse by Sunday morning. Also, avoid Seafront at weekends unless you enjoy being shoved along the pavement.",seafront,node/1527601364,Palm Court Restaurant,50.8165569,-0.1368677,food,neg,-0.9996160268783568,unknown
demo_000768,demo,2023-02-03 13:25:00+00:00,"Popped in on the way home, the food at Londis was genuinely excellent, easily the best meal I've had this month, but service at Londis was chaotic, drinks arrived after we'd finished eating.",hove,node/13861345441,Londis,50.8270463,-0.1662948,shopping,neu,0.992368757724762,food
demo_000262,demo,2023-02-03 16:43:00+00:00,"Been going for years and North Laine is much like it always was, familiar in a comfortable way.",north_laine,node/4570482910,Bond Street Coffee,50.8239852,-0.140126,cafe,pos,0.9997367262840272,unknown
demo_000438,demo,2023-02-03 21:29:00+00:00,"To be fair, Sportsdirect Fitness Hove does the best coffee and pastries in Hove, no contest. On top of that, actually found parking near Sportsdirect Fitness Hove without circling for an hour, small miracle.",hove,way/678861250,Sportsdirect Fitness Hove,50.8336022,-0.1917607,outdoor,neu,0.9926435351371764,parking
demo_006959,demo,2023-02-03 22:44:00+00:00,"Went last weekend and typical changeable weather on the Seafront, four seasons in an afternoon and went to The Bali Brasserie for lunch, food was fine, nothing remarkable either way.",seafront,node/2469884932,The Bali Brasserie,50.8245307,-0.1668924,food,neu,0.9624113440513612,food
demo_006136,demo,2023-02-04 02:05:00+00:00,Quick update for anyone asking: staff at Host With the Most Cafe were friendly and attentive without hovering.,hove,node/6515376806,Host With the Most Cafe,50.8303836,-0.1732715,cafe,neu,0.990157425403595,service
demo_006552,demo,2023-02-04 10:06:00+00:00,"Honestly, North Laine was busy, about what you'd expect for the time of year. standard menu at Baby Bao At The Pond, does the job if you're hungry.",north_laine,node/6513895928,Baby Bao At The Pond,50.8271304,-0.140844,food,neu,-0.9819135069847108,food
demo_003024,demo,2023-02-04 20:11:00+00:00,"Been going for years and love the atmosphere in The Lanes, it has a character you don't get anywhere else.",the_lanes,node/11087459140,Truffle World,50.8225595,-0.1406311,food,neu,0.9942553639411926,atmosphere
demo_005708,demo,2023-02-05 11:19:00+00:00,"Seafront was buzzing today in the best way, great energy everywhere.",seafront,way/934674693,Marrocco's,50.8244347,-0.1760295,food,pos,0.9997398257255554,atmosphere
demo_004831,demo,2023-02-05 21:12:00+00:00,"Went last weekend and had brunch at Coalition and the portions were generous and properly tasty and cheap and cheerful in The Lanes, you can still eat well without spending a fortune.",the_lanes,node/1515288223,Coalition,50.8201387,-0.1433917,nightlife,pos,0.9988940358161926,food
demo_008999,demo,2023-02-06 04:34:00+00:00,"Quick update for anyone asking: The Lanes was buzzing today in the best way, great energy everywhere. On top of that, cheap and cheerful in The Lanes, you can still eat well without spending a fortune.",the_lanes,node/13738164070,Costa,50.8222979,-0.146213,cafe,pos,0.9993938207626344,price
demo_002455,demo,2023-02-07 02:19:00+00:00,"Quick update for anyone asking: Seafront looked properly clean this week, someone's clearly been on it. Also, FitLab has such a warm, welcoming vibe, felt at home straight away.",seafront,node/4947460768,FitLab,50.8252742,-0.1783793,outdoor,pos,0.996048867702484,atmosphere
demo_008164,demo,2023-02-07 11:27:00+00:00,"Went last weekend and Seafront looked properly clean this week, someone's clearly been on it.",seafront,node/1527601364,Palm Court Restaurant,50.8165569,-0.1368677,food,neu,-0.8261241912841797,cleanliness
demo_003279,demo,2023-02-07 16:34:00+00:00,"Popped in on the way home, the gulls near Smart Sea View Brighton hotel are genuinely aggressive now, someone will get hurt. litter everywhere near Smart Sea View Brighton hotel, nobody seems to collect it.",seafront,node/1508670786,Smart Sea View Brighton hotel,50.8252598,-0.1750037,accommodation,neg,-0.9981592297554016,cleanliness
demo_004104,demo,2023-02-08 03:43:00+00:00,"Been going for years and far too crowded in The Lanes, lost all the charm it has midweek although cheap and cheerful in The Lanes, you can still eat well without spending a fortune.",the_lanes,node/1115993922,Days,50.8199553,-0.1389861,food,neu,-0.8785990476608276,price
demo_005678,demo,2023-02-08 12:28:00+00:00,"Honestly, Lazy Fin does the best coffee and pastries in The Lanes, no contest.",the_lanes,node/10690951506,Lazy Fin,50.8199835,-0.1429575,food,neu,0.9763110280036926,unknown
demo_006319,demo,2023-02-08 13:02:00+00:00,"First time visiting and North Laine is about as clean as any city centre, which isn't saying much. Also, standard menu at PizzaExpress, does the job if you're hungry.",north_laine,node/10688734405,PizzaExpress,50.8247953,-0.1380829,food,neu,-0.9942821264266968,food
demo_000464,demo,2023-02-08 17:11:00+00:00,"Far too crowded in Seafront, lost all the charm it has midweek, but Seafront looked properly clean this week, someone's clearly been on it.",seafront,way/139324648,Twist,50.8149262,-0.1369011,culture,neu,-0.9293014407157898,crowds
demo_001108,demo,2023-02-09 09:45:00+00:00,"Went last weekend and went to Pret A Manger for lunch, food was fine, nothing remarkable either way.",the_lanes,node/1173762665,Pret A Manger,50.8236261,-0.1440224,food,neu,-0.5977542996406555,food
demo_004783,demo,2023-02-09 13:51:00+00:00,"Quick update for anyone asking: genuinely lovely service at Lululemon, they went out of their way to help.",the_lanes,node/9842236540,Lululemon,50.8220219,-0.1391856,shopping,neu,0.9859811067581176,service
demo_000222,demo,2023-02-10 03:26:00+00:00,"Popped in on the way home, gave up on Marrocco's, queue was out the door and down the street.",seafront,way/934674693,Marrocco's,50.8244347,-0.1760295,food,neu,-0.9531782269477844,crowds
demo_004636,demo,2023-02-10 07:10:00+00:00,"Popped in on the way home, service at Fatto a Mano was chaotic, drinks arrived after we'd finished eating, but Fatto a Mano does the best coffee and pastries in North Laine, no contest.",north_laine,node/5639759316,Fatto a Mano,50.8268231,-0.1383906,food,pos,0.9991896748542786,service
demo_003509,demo,2023-02-10 08:13:00+00:00,"Went to The Buccaneer for lunch, food was fine, nothing remarkable either way.",the_lanes,node/1515288234,The Buccaneer,50.8201166,-0.1429288,cafe,neu,0.8421828150749207,food
demo_003510,demo,2023-02-10 16:59:00+00:00,"Litter everywhere near The Ginger Pig, nobody seems to collect it. That said, Seafront looked properly clean this week, someone's clearly been on it.",seafront,way/111835527,The Ginger Pig,50.8261257,-0.1801261,food,neg,-0.9991959929466248,cleanliness
demo_006600,demo,2023-02-11 02:26:00+00:00,North Laine on a sunny afternoon is genuinely one of my favourite places to be.,north_laine,node/6731747593,Petit Pays Vintage,50.8257289,-0.1400548,shopping,pos,0.9998100399971008,unknown
demo_005801,demo,2023-02-11 03:35:00+00:00,"Honestly, Kemptown looked properly clean this week, someone's clearly been on it.",kemptown,node/9093919459,Coward's Guest House,50.8208231,-0.1300858,accommodation,neu,0.7826528549194336,cleanliness
demo_004582,demo,2023-02-11 08:31:00+00:00,"Went last weekend and Seafront has lost its character, all the interesting places have closed.",seafront,way/239056222,The Lawns Cafe,50.8235306,-0.1660081,cafe,neg,-0.9997296929359436,unknown
demo_008332,demo,2023-02-12 00:42:00+00:00,"Wandered around The Lanes for hours, the independent shops and street art make it, but The Lanes has got so expensive, The Market Inn charged me nearly a tenner for a pint.",the_lanes,node/1155389248,The Market Inn,50.8217012,-0.1392319,nightlife,neu,-0.9782458543777466,price
demo_007464,demo,2023-02-12 01:59:00+00:00,Went last weekend and The Lanes smells of stale beer and worse by Sunday morning.,the_lanes,node/10860475232,Be At One,50.8214441,-0.1383381,nightlife,neg,-0.9996829032897948,unknown
demo_008912,demo,2023-02-12 07:48:00+00:00,"North Laine was buzzing today in the best way, great energy everywhere. North Laine on a sunny afternoon is genuinely one of my favourite places to be.",north_laine,way/104517229,Prince Regent Swimming Complex,50.8244751,-0.1378026,outdoor,pos,0.999808132648468,atmosphere
demo_005579,demo,2023-02-12 09:12:00+00:00,Waited forty minutes at Hotel Chocolat before anyone even took our order.,the_lanes,node/9842236532,Hotel Chocolat,50.8224902,-0.1398984,cafe,neg,-0.9993383288383484,unknown
demo_001116,demo,2023-02-12 15:29:00+00:00,"Went last weekend and nightlife in Kemptown isn't what it was, half the venues have shut. Downside is New Steine has such a warm, welcoming vibe, felt at home straight away.",kemptown,way/4378493,New Steine,50.8198925,-0.1317272,outdoor,pos,0.9972668886184692,atmosphere
demo_007710,demo,2023-02-12 17:48:00+00:00,The amount of rubbish left in Kemptown after the weekend is disgraceful.,kemptown,node/8946686024,Peach Blossom,50.8193669,-0.1219794,food,neg,-0.9997418522834778,cleanliness
demo_006623,demo,2023-02-12 22:10:00+00:00,"Been going for years and the food at Roasta was genuinely excellent, easily the best meal I've had this month.",north_laine,node/12254835701,Roasta,50.8288873,-0.1418129,cafe,pos,0.9998594522476196,food
demo_000379,demo,2023-02-13 02:01:00+00:00,"Popped in on the way home, North Laine is about as clean as any city centre, which isn't saying much.",north_laine,node/10301121966,Luigi,50.8250802,-0.1396084,shopping,neg,-0.9967766404151917,cleanliness
demo_007394,demo,2023-02-13 02:38:00+00:00,"Went to Ice Cream for lunch, food was fine, nothing remarkable either way and went out in The Lanes, decent enough night, nothing special.",the_lanes,node/1527329915,Ice Cream,50.8192585,-0.1366657,cafe,neu,0.881685197353363,food
demo_007747,demo,2023-02-13 20:02:00+00:00,"Cheap and cheerful in Hove, you can still eat well without spending a fortune. Downside is Hove has lost its character, all the interesting places have closed.",hove,node/1123981176,Bagelman,50.8277371,-0.1719143,cafe,neg,-0.9983160495758056,price
demo_004772,demo,2023-02-14 03:21:00+00:00,"Bit of a mixed one: Amsterdam has such a warm, welcoming vibe, felt at home straight away.",kemptown,node/1115941449,Amsterdam,50.820072,-0.1349206,nightlife,pos,0.9992932081222534,atmosphere
demo_008555,demo,2023-02-14 03:34:00+00:00,"First time visiting and The Lanes has got so expensive, Hotel du Vin charged me nearly a tenner for a pint.",the_lanes,way/138262074,Hotel du Vin,50.8206396,-0.1423794,accommodation,neu,0.97259122133255,price
demo_001445,demo,2023-02-14 06:08:00+00:00,"To be fair, Hove is about as clean as any city centre, which isn't saying much.",hove,node/6518471669,Unithai,50.8270121,-0.1661098,food,neg,-0.9988116025924684,cleanliness
demo_001317,demo,2023-02-14 17:00:00+00:00,"Parking in Hove is a nightmare, drove around for 45 minutes.",hove,node/13831718940,"Sunshine Books, Art & Coffee",50.8271264,-0.1794854,cafe,neg,-0.9992522597312928,parking
demo_004301,demo,2023-02-14 23:20:00+00:00,"Quick update for anyone asking: cheap and cheerful in The Lanes, you can still eat well without spending a fortune.",the_lanes,node/12989077575,Lost in the Lanes,50.8213544,-0.1405785,food,neu,0.9827392101287842,price
demo_008870,demo,2023-02-15 04:34:00+00:00,"Down to Earth Coffee does the best coffee and pastries in Hove, no contest.",hove,node/6401280931,Down to Earth Coffee,50.8265262,-0.164197,cafe,pos,0.9961383938789368,unknown
demo_008884,demo,2023-02-15 10:00:00+00:00,"Gorgeous day on the Seafront, sea was calm and the light was perfect, but bins overflowing all along the street in Seafront again.",seafront,way/61636523,David Lloyd Gym,50.8122335,-0.1070254,outdoor,neu,0.9943580031394958,unknown
demo_000729,demo,2023-02-15 23:16:00+00:00,"First time visiting and nightlife in Kemptown isn't what it was, half the venues have shut.",kemptown,node/9093919455,Brighton Surf Hotel,50.8193521,-0.128027,accommodation,neg,-0.9983564019203186,unknown
demo_008282,demo,2023-02-16 04:17:00+00:00,Waited forty minutes at Baba Land before anyone even took our order.,hove,node/13784832600,Baba Land,50.8326584,-0.1810977,shopping,neg,-0.9989389777183532,unknown
