place_id,name,lat,lon,osm_tag,osm_type,category,cuisine,street,housenumber,website,opening_hours,district,n_texts,share_pos,share_neg,mean_score,net_sentiment,net_sentiment_shrunk,confidence
node/1343312061,Lemongrass,50.827273,-0.1659365,amenity,restaurant,food,,Church Road,55,,,hove,9,0.4444444444444444,0.2222222222222222,0.1307473580042521,0.2222222222222222,0.20747589223580873,0.6428571428571429
node/1343324651,The Sussex,50.8212874,-0.1394017,amenity,pub,nightlife,,East Street,33-34,https://www.greeneking.co.uk/pubs/east-sussex/sussex,,the_lanes,3,0.3333333333333333,0.0,0.4455362955729167,0.3333333333333333,0.2380828114126653,0.375
node/1343324652,The Pump House,50.8215037,-0.1402762,amenity,pub,nightlife,,Market Street,46,https://www.nicholsonspubs.co.uk/restaurants/southeast/thepumphousebrighton,,the_lanes,3,0.6666666666666666,0.3333333333333333,0.33330035209655756,0.3333333333333333,0.2380828114126653,0.375
node/1343324653,Donatello,50.8217644,-0.1397567,amenity,restaurant,food,italian,Brighton Place,1-3,https://donatello.co.uk/,,the_lanes,7,0.5714285714285714,0.14285714285714285,0.42249694892338346,0.42857142857142855,0.3253885409417769,0.5833333333333334
node/1458845357,Legends,50.8196569,-0.1328778,amenity,bar,nightlife,,Marine Parade,31-34,http://www.legendsbrighton.com,,kemptown,6,0.5,0.5,-0.0003350973129272276,0.0,0.08224204466375656,0.5454545454545454
node/1508670786,Smart Sea View Brighton hotel,50.8252598,-0.1750037,tourism,hotel,accommodation,,St Catherines Terrace,9-12,,,seafront,27,0.3333333333333333,0.2962962962962963,0.11213023795021902,0.037037037037037035,0.059520702853166324,0.84375
node/1508704070,Maka,50.8249942,-0.1764046,amenity,cafe,cafe,ice_cream;pastry,Sussex Road,1a,,Mo-Su 07:30-18:00,seafront,25,0.4,0.2,-0.02611044406890867,0.2,0.19682208304337742,0.8333333333333334
node/1508716067,Chippy Chips,50.825109,-0.176464,amenity,fast_food,food,fish_and_chips,Victoria Terrace,16,,,seafront,25,0.48,0.12,0.37001676082611085,0.36,0.3301554163767107,0.8333333333333334
node/1508728786,Nisa Local,50.8251264,-0.1766234,shop,convenience,shopping,,Victoria Terrace,18,,,seafront,31,0.25806451612903225,0.3225806451612903,-0.3652051225785286,-0.06451612903225806,-0.030426041908296602,0.8611111111111112
node/1508756250,Cinderella Hotel,50.8275703,-0.1761425,tourism,hotel,accommodation,,,,,,hove,5,0.8,0.2,0.5998568534851075,0.6000000000000001,0.3904662491301323,0.5
node/1508762681,Brazillian Centre Hove,50.8280746,-0.1751836,shop,butcher,shopping,international,Church Road,158,,,hove,7,0.42857142857142855,0.14285714285714285,0.4093272515705654,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/1508789467,Franco Manca,50.8279532,-0.1736596,amenity,restaurant,food,pizza,Church Road,128,,,hove,9,0.5555555555555556,0.1111111111111111,0.7679588728480868,0.4444444444444445,0.3503330350929516,0.6428571428571429
node/1508789468,Hixon Green,50.8279543,-0.1734401,amenity,cafe,cafe,,Church Road,124,,,hove,4,0.5,0.0,0.6012262850999832,0.5,0.32274027681125805,0.4444444444444444
node/1508789469,Real Pâtisserie,50.8282012,-0.1737054,shop,bakery,cafe,,Church Road,147,,,hove,3,0.0,0.3333333333333333,-0.34716629981994646,-0.3333333333333333,-0.011917188587334718,0.375
node/1508789470,Modelo Lounge,50.8281773,-0.1735717,amenity,restaurant,food,british,Church Road,143-145,https://thelounges.co.uk/modelo/,Su-Th 09:00-22:00; Fr-Sa 09:00-23:00,hove,3,0.6666666666666666,0.0,0.33681615193684894,0.6666666666666666,0.3630828114126653,0.375
node/1508789477,Shandiz,50.8278615,-0.1728304,amenity,restaurant,food,,Church Road,118,,,hove,7,0.42857142857142855,0.2857142857142857,0.41374203136989046,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/1508792840,Subway,50.8277959,-0.172234,amenity,fast_food,food,sandwich,Church Road,112,https://restaurants.subway.com/united-kingdom/en/hove/112-church-road,,hove,7,0.2857142857142857,0.14285714285714285,-0.11816786868231632,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/1510630524,The Shop Café,50.8199621,-0.1345166,amenity,cafe,cafe,,,,,,kemptown,6,0.3333333333333333,0.3333333333333333,0.3269498844941457,0.0,0.08224204466375656,0.5454545454545454
node/1513142901,Nautilus Lounge,50.8209146,-0.136231,amenity,bar,nightlife,,St. James's Street,129-130,https://nautiluslounge.com/,"Mo,Th 18:00-24:00; Fr-Su 18:00-01:00, Tu,We off",the_lanes,5,0.4,0.2,0.11891905069351191,0.2,0.19046624913013224,0.5
node/1515288211,Katz,50.8201401,-0.143067,amenity,cafe,cafe,,,,,,the_lanes,6,0.0,0.5,-0.4054583013057709,-0.5,-0.19048522806351614,0.5454545454545454
node/1515288220,Lazy Fin,50.8203042,-0.1441303,amenity,restaurant,food,,King's Road Arches,163,https://lazyfin.co.uk/,,the_lanes,4,0.5,0.0,0.5013069063425064,0.5,0.32274027681125805,0.4444444444444444
node/1515288223,Coalition,50.8201387,-0.1433917,amenity,nightclub,nightlife,,King's Road Arches,171-181,,,the_lanes,5,0.6,0.2,0.5978134274482727,0.39999999999999997,0.2904662491301322,0.5
node/1515288230,The Open Studios,50.8202597,-0.1438339,amenity,arts_centre,culture,,King's Road Arches,168,https://www.theopenstudios.co.uk/,,the_lanes,7,0.8571428571428571,0.0,0.7306765573365348,0.8571428571428571,0.5753885409417768,0.5833333333333334
node/1515288233,Passacaglia,50.8201118,-0.1439343,tourism,artwork,culture,,,,,,the_lanes,4,0.5,0.0,0.4658418595790863,0.5,0.32274027681125805,0.4444444444444444
node/1515288234,The Buccaneer,50.8201166,-0.1429288,amenity,cafe,cafe,,King's Road,186,,,the_lanes,4,0.0,0.5,-0.5276185572147369,-0.5,-0.12170416763318641,0.4444444444444444
node/1520398801,Phimmada,50.8257291,-0.1389591,shop,clothes,shopping,,Kensington Gardens,1,,,north_laine,10,0.4,0.4,-0.19469426870346068,0.0,0.06031083275342149,0.6666666666666666
node/1526906940,Brighton Smokehouse,50.8199944,-0.1423444,amenity,restaurant,food,seafood,King's Road Arches,197,,,the_lanes,3,0.0,0.6666666666666666,-0.33574626843134564,-0.6666666666666666,-0.1369171885873347,0.375
node/1526906955,PoshTotty,50.8195016,-0.140033,shop,gift,shopping,,,,,,the_lanes,4,0.25,0.5,-0.47685371339321136,-0.25,-0.010593056522075305,0.4444444444444444
node/1526906961,Carousels Ice cream & Snack Bar,50.8196217,-0.1405804,amenity,fast_food,food,,,,,,the_lanes,4,0.0,0.5,-0.577753484249115,-0.5,-0.12170416763318641,0.4444444444444444
node/1527329662,Fish n' Chips,50.8191741,-0.1366662,amenity,fast_food,food,fish_and_chips,,,,,the_lanes,8,0.625,0.125,0.27329063415527344,0.5,0.37728173010010174,0.6153846153846154
node/1527329670,Crepes,50.8191786,-0.1362854,amenity,fast_food,food,crepe,,,,,the_lanes,3,0.3333333333333333,0.0,0.9251940647761027,0.3333333333333333,0.2380828114126653,0.375
node/1527329684,Donuts & Churros,50.8192112,-0.1362711,amenity,fast_food,food,donut,,,,,the_lanes,3,0.6666666666666666,0.0,0.3414606253306071,0.6666666666666666,0.3630828114126653,0.375
node/1527329701,Donut Factory,50.8192241,-0.136672,amenity,fast_food,food,donut,,,,,the_lanes,4,0.75,0.25,0.4986749291419983,0.5,0.32274027681125805,0.4444444444444444
node/1527329915,Ice Cream,50.8192585,-0.1366657,amenity,ice_cream,cafe,,,,,,the_lanes,3,0.6666666666666666,0.0,0.9599868456522623,0.6666666666666666,0.3630828114126653,0.375
node/1527601347,Belgian Waffles,50.8159667,-0.1369447,amenity,fast_food,food,cake,,,,,seafront,27,0.3333333333333333,0.14814814814814814,-0.025376405980851904,0.18518518518518517,0.18452070285316632,0.84375
node/1527601348,Coffee Trader,50.8185774,-0.1365609,amenity,cafe,cafe,,,,,,the_lanes,4,0.25,0.25,-0.49539272487163544,0.0,0.1005180545890358,0.4444444444444444
node/1527601349,Donut Factory,50.8157504,-0.136975,amenity,fast_food,food,donut,,,,,seafront,34,0.47058823529411764,0.17647058823529413,0.1418491146143745,0.2941176470588235,0.2796067305461877,0.8717948717948718
node/1527601364,Palm Court Restaurant,50.8165569,-0.1368677,amenity,restaurant,food,,,,,,seafront,23,0.2608695652173913,0.21739130434782608,0.043372781380363136,0.043478260869565216,0.06802366040361865,0.8214285714285714
node/1527601365,Pier Shellfish Bar,50.818643,-0.1365536,amenity,fast_food,food,fish,,,,,the_lanes,5,1.0,0.0,0.9989653348922729,1.0,0.5904662491301322,0.5
node/1527601373,Rock Shop,50.816218,-0.1369073,shop,gift,shopping,,,,,,seafront,20,0.5,0.15,0.5124170929193497,0.35,0.3161864996520529,0.8
node/1527601376,Toffee Apples,50.8159969,-0.1369404,amenity,fast_food,food,candy,,,,,seafront,29,0.3103448275862069,0.3103448275862069,-0.2899435902463979,0.0,0.02660772033239183,0.8529411764705882
node/1527601378,Victoria's,50.816335,-0.1369833,amenity,bar,nightlife,,,,,,seafront,23,0.391304347826087,0.2608695652173913,0.2991422544354978,0.13043478260869568,0.1394522318321901,0.8214285714285714
node/1527601725,Donuts & Churros,50.8175602,-0.136707,amenity,fast_food,food,donut,,,,,kemptown,9,0.3333333333333333,0.3333333333333333,-0.06403080622355148,0.0,0.06461874937866588,0.6428571428571429
node/1527601982,Donuts & Crepes,50.8188407,-0.1365248,amenity,fast_food,food,donut,,,,,the_lanes,4,0.75,0.0,0.5129349082708359,0.75,0.43385138792236916,0.4444444444444444
node/1527704723,Glitter Ball,50.815119,-0.1367634,amenity,bar,nightlife,,,,,,seafront,22,0.18181818181818182,0.22727272727272727,-0.15674010731957175,-0.04545454545454544,-0.00353101884069176,0.8148148148148148
node/1528978698,Zeytoon,50.8232818,-0.1435844,amenity,bar,nightlife,,West Street,48,,,the_lanes,4,0.25,0.5,-0.49744281172752386,-0.25,-0.010593056522075305,0.4444444444444444
node/1528978704,itsu,50.8234987,-0.1434434,amenity,fast_food,food,asian,North Street,68-70,https://www.itsu.com/location/brighton/,11:00-22:00,the_lanes,7,0.5714285714285714,0.14285714285714285,0.4275866321155003,0.42857142857142855,0.3253885409417769,0.5833333333333334
node/1528978707,Chopstix Noodle Bar,50.8234817,-0.1433009,amenity,restaurant,food,noodle,North Street,67,https://chopstixnoodles.co.uk/stores/brighton/,"Mo-Fr, Su 10:30-22:00; Sa 10:30-18:00",the_lanes,3,0.3333333333333333,0.3333333333333333,-0.3252850770950318,0.0,0.11308281141266528,0.375
node/1528978711,Pop in Shop,50.8233248,-0.1435652,shop,convenience,shopping,,West Street,47,,,the_lanes,4,0.25,0.0,0.03489631414413458,0.25,0.21162916570014692,0.4444444444444444
node/1528989419,Kebab House,50.8223093,-0.1439489,amenity,fast_food,food,kebab,West Street,61,,,the_lanes,4,0.5,0.0,0.4931731522083282,0.5,0.32274027681125805,0.4444444444444444
node/1528989422,Molly Malone's,50.8227336,-0.1438103,amenity,pub,nightlife,,West Street,57,,,the_lanes,12,0.4166666666666667,0.3333333333333333,0.31700069705645245,0.08333333333333337,0.1120389700765484,0.7058823529411765
node/1528989424,One Step,50.8226484,-0.1438447,shop,convenience,shopping,,West Street,58,,,the_lanes,3,0.3333333333333333,0.0,-0.2815121412277222,0.3333333333333333,0.2380828114126653,0.375
node/1529021533,Regency Pool Club,50.8220924,-0.1440294,leisure,sports_centre,outdoor,,West Street,63-64,,,the_lanes,6,0.6666666666666666,0.3333333333333333,0.3328916033109029,0.3333333333333333,0.2640602264819384,0.5454545454545454
node/1529021636,Revolution,50.8213527,-0.1442236,amenity,bar,nightlife,,West Street,77,,,the_lanes,7,0.7142857142857143,0.0,0.7281310984066555,0.7142857142857143,0.4920552076084435,0.5833333333333334
node/1554549264,Gourmet Burger Kitchen,50.824849,-0.1394559,amenity,fast_food,food,burger,Gardner Street,45 - 46,https://www.gbk.co.uk/restaurants/brighton,,north_laine,4,0.75,0.0,0.5015991479158401,0.75,0.43385138792236916,0.4444444444444444
node/1747674070,Brass Monkey Ice Cream,50.8267765,-0.1384068,amenity,cafe,cafe,,Kensington Gardens,16,,,north_laine,4,0.25,0.25,0.0016517490148544034,0.0,0.1005180545890358,0.4444444444444444
node/1747683834,Snoopers Paradise,50.8262877,-0.1387007,amenity,marketplace,shopping,,Kensington Gardens,7-8,https://snoopersparadise.co.uk/,"Mo-Sa 10:00-18:00; PH,Su 11:00-16:00",north_laine,3,0.3333333333333333,0.0,-0.14813341697057084,0.3333333333333333,0.2380828114126653,0.375
node/1747683837,HongKong SiuMei,50.8266294,-0.1385906,amenity,restaurant,food,chinese,Kensington Gardens,11A,,,north_laine,3,0.6666666666666666,0.0,0.9948616425196329,0.6666666666666666,0.3630828114126653,0.375
node/1750198896,Co-op Food,50.8329746,-0.1814788,shop,convenience,shopping,,Portland Road,67-71,https://www.coop.co.uk/store-finder/BN3-5DQ/67-71-portland-road,Mo-Su 07:00-23:00,hove,4,0.25,0.0,0.38451364636421204,0.25,0.21162916570014692,0.4444444444444444
node/1750210486,Chawan Cafe,50.8330233,-0.1817795,amenity,cafe,cafe,,Portland Road,73,,,hove,5,0.4,0.2,0.5963117241859436,0.2,0.19046624913013224,0.5
node/1763083149,HostelPoint,50.8195668,-0.1383484,tourism,hostel,accommodation,,Grand Junction Road,10;12,http://www.hostelpointuk.com/,,the_lanes,5,0.4,0.2,-0.19699792861938478,0.2,0.19046624913013224,0.5
node/2019009885,Pho,50.8209133,-0.1413341,amenity,restaurant,food,vietnamese,Black Lion Street,12,https://www.phocafe.co.uk/locations/brighton,,the_lanes,4,0.5,0.25,0.0017781853675842563,0.25,0.21162916570014692,0.4444444444444444
node/2052484369,North Laine Brewhouse,50.8268029,-0.1358108,amenity,pub,nightlife,,Gloucester Place,27,https://www.northlaine.pub/,,north_laine,9,0.4444444444444444,0.3333333333333333,-0.10821055703692964,0.1111111111111111,0.1360473208072373,0.6428571428571429
node/2424545895,Maon Hotel,50.8215686,-0.1297148,tourism,hotel,accommodation,,Upper Rock Gardens,26,,,kemptown,4,0.25,0.5,-0.4985693246126175,-0.25,-0.010593056522075305,0.4444444444444444
node/2424545900,Abbey Lodge,50.8212573,-0.1300242,tourism,guest_house,accommodation,,Upper Rock Gardens,19,,,kemptown,4,1.0,0.0,0.9989726394414902,1.0,0.5449624990334803,0.4444444444444444
node/2424545904,4 Seasons Guest House,50.8204366,-0.1302584,tourism,guest_house,accommodation,,Upper Rock Gardens,3,,,kemptown,9,0.3333333333333333,0.2222222222222222,-0.08622726466920637,0.1111111111111111,0.1360473208072373,0.6428571428571429
node/2424545907,Avalon Guest Accomodation,50.8206508,-0.1301527,tourism,guest_house,accommodation,,,,,,kemptown,7,0.0,0.8571428571428571,-0.7241307071277073,-0.8571428571428571,-0.4246114590582231,0.5833333333333334
node/2424545909,Ocean Breeze,50.82083,-0.1300827,tourism,guest_house,accommodation,,Upper Rock Gardens,13,,,kemptown,5,0.2,0.0,-0.1949002623558045,0.2,0.19046624913013224,0.5
node/2424545910,Colson House,50.821142,-0.1300152,tourism,guest_house,accommodation,,Upper Rock Gardens,17,,,kemptown,3,1.0,0.0,0.9995742638905843,1.0,0.4880828114126653,0.375
node/2424554703,Al Forno,50.8202503,-0.1308951,amenity,restaurant,food,italian;pizza,St. James's Street,78,,,kemptown,7,0.14285714285714285,0.42857142857142855,-0.42351986680712017,-0.2857142857142857,-0.0912781257248898,0.5833333333333334
node/2424554704,Brighton Rocks,50.8199605,-0.1309933,amenity,bar,nightlife,,Rock Place,6,,,kemptown,3,0.0,0.6666666666666666,-0.48432431618372607,-0.6666666666666666,-0.1369171885873347,0.375
node/2424554708,Restaurant at Drakes,50.8194482,-0.1315859,amenity,restaurant,food,,Marine Parade,43-44,,,kemptown,6,0.5,0.0,0.9314578572909037,0.5,0.3549693173910293,0.5454545454545454
node/2424573423,Harvester,50.8196043,-0.1354361,amenity,restaurant,food,american,Madeira Drive,,,Mo 12:00-21:00; Tu-Th 11:30-21:00; Fr-Sa 09:00-22:00; Su 09:00-21:00,kemptown,7,0.5714285714285714,0.0,0.6491617730685643,0.5714285714285714,0.4087218742751102,0.5833333333333334
node/2425775415,Suriya's Thai Kitchen,50.8176651,-0.1182998,amenity,restaurant,food,thai,St. Georges Road,77,https://suriyasthaikitchen.co.uk/,Tu-Su 17:00-22:00,kemptown,8,0.125,0.25,0.2439267933368683,-0.125,-0.007333654515282903,0.6153846153846154
node/2425781211,Kemp Thai,50.8178682,-0.1184508,amenity,fast_food,food,thai,St Georges Road,40,https://kempthai.co.uk/kemptown-brighton/,17:00-22:00,kemptown,6,0.6666666666666666,0.16666666666666666,0.3353510995705922,0.5,0.3549693173910293,0.5454545454545454
node/2425787603,Kemp Town Chippy,50.8175939,-0.1180284,amenity,fast_food,food,fish,St Georges Road,73,,"Mo-Fr 12:00-13:30, Mo-We,Sa 17:00-20:00, Th,Fr 17:00-21:00; Su off",kemptown,5,0.2,0.6,-0.23291900157928466,-0.39999999999999997,-0.10953375086986776,0.5
node/2425794913,Proud Cabaret Brighton,50.817783,-0.1188909,amenity,restaurant,food,,St Georges Road,83,https://proudcabaret.com/pages/brighton,,kemptown,5,0.4,0.2,0.2028121590614318,0.2,0.19046624913013224,0.5
node/2428496567,Seven Stars Oriental Supermarket,50.8218015,-0.1342904,shop,supermarket,shopping,,George Street,44A,,,kemptown,11,0.45454545454545453,0.2727272727272727,-0.08788901025598701,0.18181818181818182,0.18154140570633265,0.6875
node/2428496573,Lazy Bones Cafe & Coffee Shop,50.8218676,-0.1342666,amenity,cafe,cafe,coffee_shop,George Street,44,,,kemptown,5,0.4,0.4,-0.18670302629470825,0.0,0.09046624913013222,0.5
node/2428501977,The King's Arms,50.8211796,-0.1346153,amenity,pub,nightlife,,George Street,56,https://www.craftunionpubs.com/kings-arms-brighton,,kemptown,9,0.4444444444444444,0.2222222222222222,0.33878089984258014,0.2222222222222222,0.20747589223580873,0.6428571428571429
node/2428501979,Shanghai Garden Restaurant,50.8214185,-0.1344849,amenity,restaurant,food,chinese,George Street,50,,,kemptown,6,0.8333333333333334,0.0,0.6674643655618032,0.8333333333333334,0.5367874992092111,0.5454545454545454
node/2428520919,The Tea Cosy,50.8211881,-0.134866,amenity,cafe,cafe,tea,George Street,,,,kemptown,5,0.6,0.4,0.2010381937026977,0.19999999999999996,0.1904662491301322,0.5
node/2428520922,Chutney Indian Take-away,50.8213236,-0.1348041,amenity,fast_food,food,indian,George Street,,,,kemptown,5,0.0,0.4,-0.5844512224197388,-0.4,-0.10953375086986776,0.5
node/2428541807,Figaros,50.8215321,-0.1346984,amenity,cafe,cafe,sandwich;breakfast,George Street,13 - 14,https://figaros-cafe-ltd.business.site/,,kemptown,6,0.16666666666666666,0.16666666666666666,-0.24671493967374167,0.0,0.08224204466375656,0.5454545454545454
node/2428555419,Cafe Bistro,50.8215744,-0.1346794,amenity,cafe,cafe,,George Street,,,,kemptown,3,0.3333333333333333,0.3333333333333333,-0.3214263121287027,0.0,0.11308281141266528,0.375
node/2428561419,Bom-Bane's,50.8219862,-0.1344892,amenity,cafe,cafe,,George Street,24,,,kemptown,7,0.5714285714285714,0.0,0.46502981015614103,0.5714285714285714,0.4087218742751102,0.5833333333333334
node/2428562846,The English Language Bookshop,50.8222141,-0.1343752,shop,books,shopping,,George Street,,,,kemptown,3,0.3333333333333333,0.3333333333333333,-0.2692858775456747,0.0,0.11308281141266528,0.375
node/2428562847,Beer Haus,50.8224538,-0.13428,amenity,pub,nightlife,,Edward Street,161,,,kemptown,4,0.25,0.25,0.44509318470954895,0.0,0.1005180545890358,0.4444444444444444
node/2428578304,Bella Bar,50.8208814,-0.1354407,amenity,restaurant,food,,St. James's Street,120,,,kemptown,5,0.6,0.0,0.25184767246246337,0.6,0.3904662491301322,0.5
node/2428578307,Cardamom,50.8208746,-0.1353495,amenity,restaurant,food,indian,St. James's Street,119,,,kemptown,3,1.0,0.0,0.9980119268099467,1.0,0.4880828114126653,0.375
node/2428580294,Afinity Bar,50.8209675,-0.1361202,amenity,bar,nightlife,,St. James's Street,129,https://www.affinitygaybar.co.uk/,Mo-Su 12:00-24:00,the_lanes,6,0.5,0.3333333333333333,0.001666943232218406,0.16666666666666669,0.17315113557284748,0.5454545454545454
node/2428808244,The Round Georges,50.8236277,-0.1204606,amenity,pub,nightlife,local,Sutherland Road,14-15,https://www.theroundgeorgesbrighton.co.uk/,"Mo-Th,Su 12:00-23:30; Fr-Sa 12:00-00:00",kemptown,5,0.2,0.2,0.567619240283966,0.0,0.09046624913013222,0.5
